name,gurobi_model_rows_mean,gurobi_model_rows_stddev,gurobi_model_cols_mean,gurobi_model_cols_stddev,gurobi_model_nonzeros_mean,gurobi_model_nonzeros_stddev,gurobi_solution_count_mean,gurobi_solution_count_stddev,gurobi_best_objective_mean,gurobi_best_objective_stddev,gurobi_best_bound_mean,gurobi_best_bound_stddev,gurobi_mip_mean,gurobi_mip_stddev,gurobi_status,gurobi_presolve_removed_rows_mean,gurobi_presolve_removed_rows_stddev,gurobi_presolve_removed_cols_mean,gurobi_presolve_removed_cols_stddev,gurobi_presolve_runtime_mean,gurobi_presolve_runtime_stddev,observer_runtime_model_load_mean,observer_runtime_model_load_stddev,observer_runtime_preproc_mean,observer_runtime_preproc_stddev,observer_runtime_init_gips_mean,observer_runtime_init_gips_stddev,observer_runtime_pm_mean,observer_runtime_pm_stddev,observer_runtime_build_gips_mean,observer_runtime_build_gips_stddev,observer_runtime_build_solver_mean,observer_runtime_build_solver_stddev,observer_runtime_build_mean,observer_runtime_build_stddev,observer_runtime_solve_problem_mean,observer_runtime_solve_problem_stddev,observer_runtime_solution_application_mean,observer_runtime_solution_application_stddev,observer_runtime_gips_save_mean,observer_runtime_gips_save_stddev,observer_runtime_model_validate_mean,observer_runtime_model_validate_stddev,observer_runtime_postproc_mean,observer_runtime_postproc_stddev,observer_runtime_export_mean,observer_runtime_export_stddev,observer_runtime_total_mean,observer_runtime_total_stddev,script_runtime_mean,script_runtime_stddev,out_of_memory_mean,out_of_memory_stddev,preprocessing,total_constraints_mean,total_constraints_stddev,redundant_constraints_mean,redundant_constraints_stddev,useless_constraints_mean,useless_constraints_stddev,constraint_cleanup_runtime_mean,constraint_cleanup_runtime_stddev,solution_costs_mean,solution_costs_stddev,solution_unscheduled_mean,solution_unscheduled_stddev,solution_delay_mean,solution_delay_stddev,solution_openOt_mean,solution_openOt_stddev,solution_ageMix_mean,solution_ageMix_stddev,solution_skill_mean,solution_skill_stddev,solution_excess_mean,solution_excess_stddev,solution_continuity_mean,solution_continuity_stddev,solution_surgeon_transfer_mean,solution_surgeon_transfer_stddev
i12.json,1847823.0,0.0,944509.0,0.0,7341060.0,0.0,10.0,0.0,16189.333333333334,479.19678166235167,6442.0,5.715476066494082,60.17313333333333,1.1907893469832904,TIMELIMIT;TIMELIMIT;TIMELIMIT,601016.0,0.0,257445.0,0.0,50.403333333333336,0.1862495339293197,0.459525271,0.005300653136726898,1.2410958859999999,0.025622009217569654,2.731976657666667,0.09093804843700418,8.333242357333333,0.5751986203330984,6.0735152506666665,0.26578760942539076,6.3679859169999995,0.2048643404297822,20.775894316,0.8491226217723942,3601.1629901829997,0.02568394534693429,1.7606067956666667,0.05340532637173698,1.6984002386666666,0.03156155544934705,0.7555391806666667,0.04100022677184488,-1.0,-1.0,1.333589742,0.0963856824415034,3631.9887197296666,0.8662666885837851,3633.266,0.8510374061501028,0.0,0.0,NO_GT,1848472.0,0.0,0.0,0.0,649.0,0.0,3.02,0.14445299120013635,16189.333333333334,479.19678166235167,7600.0,432.04937989385735,1585.0,46.36809247747852,750.0,24.49489742783178,71.0,3.7416573867739413,1880.0,118.60297916438131,965.0,7.0710678118654755,3325.0,110.07573150638912,13.333333333333334,4.714045207910317
i13.json,1621810.0,0.0,847019.0,0.0,6464156.0,0.0,10.0,0.0,22462.333333333332,1091.468837036689,12693.333333333334,230.98965825816148,43.40136666666667,1.9089889057357614,TIMELIMIT;TIMELIMIT;TIMELIMIT,566193.0,0.0,222362.0,0.0,40.25666666666666,0.18116904322268274,0.469746328,0.005293811671231493,1.3452168383333334,0.06810558539381607,2.7077572033333333,0.02030395023161921,7.000046993999999,0.21766657026359656,5.1989154153333335,0.17919214599541655,5.581492897333334,0.0754458825570014,17.781636627,0.0610196165972951,3601.1817487480002,0.08756570515430823,1.5495986513333333,0.05788867193995423,1.6914226826666665,0.025480393285940258,0.8065302703333334,0.03656984305309669,-1.0,-1.0,1.5907917406666667,0.09889699715533713,3629.191365721667,0.11263930325133562,3630.4576666666667,0.12036149255011601,0.0,0.0,NO_GT,1622324.0,0.0,0.0,0.0,514.0,0.0,2.4866666666666664,0.12229290885229428,22462.333333333332,1091.468837036689,11500.0,1471.9601443879744,6920.0,382.29569707230553,296.6666666666667,9.428090415820634,271.6666666666667,30.64129385141706,262.3333333333333,23.584363935078304,315.0,31.822423959633664,2893.3333333333335,45.52166761249221,3.3333333333333335,4.714045207910317
i14.json,4241975.0,0.0,2157884.0,0.0,1.8017188E7,0.0,4.0,4.242640687119285,9706406.666666666,6849002.816860731,5034.0,0.0,91.77316666666667,11.58556748612495,TIMELIMIT;TIMELIMIT;TIMELIMIT,868387.0,0.0,358202.0,0.0,158.1,1.2702755606560334,0.4762528753333333,8.809484211406725E-4,1.8751635253333332,0.03374107928039123,3.297478727666667,0.059489718467772894,19.41033411966667,0.519694178030888,13.728646978666667,0.5776969400091037,14.574126013999999,0.16222807742910267,47.71429271633334,0.6554917641485525,3603.0929852820004,0.13455547007674834,4.542029019,0.18386892188967616,2.829017567333333,0.1125426599139006,1.1374215753333334,0.016950952240007543,-1.0,-1.0,4.15033202,0.9691756336071646,3669.1943202173334,0.32485602237118616,3670.4953333333337,0.3298346387038499,0.0,0.0,NO_GT,4243358.0,0.0,0.0,0.0,1383.0,0.0,7.349999999999999,0.27940412786261165,24554.666666666668,2901.7035609371874,15866.666666666666,1837.2685039360892,1451.6666666666667,87.3053390247253,1450.0,282.842712474619,37.666666666666664,10.96458946893235,356.6666666666667,42.279493321887806,900.0,502.0624131187941,4471.666666666667,205.48046676563254,20.333333333333332,12.498888839501783
i15.json,3749900.0,0.0,1928981.0,0.0,1.571728E7,0.0,10.0,0.0,25132.0,5428.462213187083,1838.0,555.3563420603627,92.78776666666666,0.9844345461002294,TIMELIMIT;TIMELIMIT;TIMELIMIT,980125.0,0.0,391547.0,0.0,128.87666666666667,0.28429249413626434,0.473786973,0.00646673140628576,1.8000035836666666,0.013324121826634738,3.5674666113333333,0.0946379178872879,16.37684503766667,0.6869922934887397,11.897172093333333,0.18030316567500215,12.721491520999999,0.23137067097231195,40.996867996,1.079838388177571,3602.662237379333,0.08927385064407993,3.6315594376666667,0.23611952931969665,2.86173479,0.17455459272085383,1.29813392,0.012832125750011959,-1.0,-1.0,4.986577553333333,0.0757240379791594,3662.3594266723335,1.170970173036452,3663.607,1.1631692338892525,0.0,0.0,NO_GT,3750651.0,0.0,0.0,0.0,751.0,0.0,6.28,0.12027745701779141,25132.0,5428.462213187083,15283.333333333334,7013.5979037549305,5130.0,891.2911982062877,260.0,43.20493798938573,62.0,8.286535263104035,558.3333333333334,47.84233364802441,456.6666666666667,234.42601296689656,3370.0,395.2425415699412,11.666666666666666,4.714045207910317
i16.json,3304908.0,0.0,1684642.0,0.0,1.3663492E7,0.0,0.0,0.0,-1.0,-1.0,1415.3333333333333,319.85031221216934,-1.0,-1.0,TIMELIMIT;TIMELIMIT;TIMELIMIT,878431.0,0.0,373766.0,0.0,102.58999999999999,0.569619756211686,0.476330628,0.004512799340567441,1.5373430810000002,0.030529077035182067,3.1758305816666663,0.02893439651511223,13.536981534,0.6847416731258613,10.853056490999998,0.058226148641469154,11.323146215000001,0.3019777286338121,35.714440401,0.6630575591419934,3601.619740808333,0.07049761761630795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3643.852666666666,0.6436693423041396,0.0,0.0,NO_GT,3305732.0,0.0,0.0,0.0,824.0,0.0,5.669999999999999,0.08041558721209899,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i17.json,2.6095872E7,0.0,1.3258694E7,0.0,1.094462E8,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5119159556666667,0.004060853385331233,9.660714335,0.08185374637624705,10.772592590666667,0.12138797449679607,109.64346584750001,0.8810640875000004,81.384238262,1.723522297999999,97.3784809345,0.36653497849999894,288.4076128915,2.971145611499992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2710.793,3386.688330502331,0.6666666666666666,0.4714045207910317,NO_GT,2.6097094E7,0.0,0.0,0.0,1222.0,0.0,43.53666666666667,1.3270100058234513,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i18.json,9281278.0,0.0,4708224.0,0.0,3.9139673E7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,1989288.0,0.0,827768.0,0.0,365.04333333333335,2.1638905291678183,0.4962718796666667,6.408652689114112E-4,3.3584257980000003,0.04950834089184059,5.040578589333333,0.06504563318121044,40.862421528666665,0.5827426560760144,29.297757416,0.7580220976216414,33.61552500766667,1.291874433694902,103.77690194899999,1.4486966905023215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,697.5806666666667,18.17566874209095,1.0,0.0,NO_GT,9282515.0,0.0,0.0,0.0,1237.0,0.0,15.516666666666667,0.030912061651652518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i19.json,3.7498644E7,0.0,1.9087207E7,0.0,1.64352455E8,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,6975415.0,0.0,2825834.0,0.0,1235.69,0.0,0.5247575903333334,0.0037050899842244133,11.392966131,0.14917902479910075,12.084476546333335,0.3084188921110169,180.321619826,0.0,127.603530941,0.0,136.533264568,0.0,444.459705194,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,637.721,776.3261147005169,1.0,0.0,NO_GT,3.75007E7,0.0,0.0,0.0,2056.0,0.0,66.49,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i20.json,3124066.0,0.0,1607766.0,0.0,1.2921916E7,0.0,0.0,0.0,-1.0,-1.0,21043.00109295,3117.6345976385132,-1.0,-1.0,TIMELIMIT;TIMELIMIT;TIMELIMIT,1027362.0,0.0,445723.0,0.0,104.83999999999999,0.5853204250664741,0.47920103233333333,0.0029382133190488644,1.8020285596666668,0.07703216397358637,3.203208568333333,0.042538999052761435,12.852595576,0.3410810561920059,10.295722083333333,0.23397046817983475,10.605075300333333,0.13188758181803903,33.754612807,0.2962524418928423,3601.8138142246667,0.08973468932469367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3642.3386666666665,0.22697185337003425,0.0,0.0,NO_GT,3125160.0,0.0,0.0,0.0,1094.0,0.0,5.31,0.22375581929117896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i21.json,2.043812E7,0.0,1.0427837E7,0.0,8.7189885E7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,3287089.0,924267.0,1005840.5,678465.5,315.125,236.06500000000003,0.50676047,0.004739119086852598,7.000812437666667,0.09029105304926123,8.502694494333333,0.06687623380831968,91.66297417133332,1.6825814527356118,67.988488833,6.357570394484631,74.94135769033333,0.2910409983855934,234.59397799500002,8.13961638576895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,473.4863333333333,240.92729139214498,1.0,0.0,NO_GT,2.043939E7,0.0,0.0,0.0,1270.0,0.0,34.23,0.5299056519796732,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i22.json,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5343552453333333,0.0034413506427498942,11.476597378666668,0.09667160616311823,11.945766304000001,0.4844460707802606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.35899999999998,46.28716021389373,1.0,0.0,NO_GT,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i23.json,3.5001665E7,0.0,1.7739497E7,0.0,1.53236524E8,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5419821786666668,0.005989608146503531,10.578167381333332,0.15378308743854327,11.252741265333334,0.17666681545440044,166.938073634,0.0,116.490376558,0.0,136.332837728,0.0,419.762565767,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2680.9346666666665,3411.6813198965237,0.6666666666666666,0.4714045207910317,NO_GT,3.5004798E7,0.0,0.0,0.0,3133.0,0.0,61.805,0.8250000000000028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i24.json,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5456215533333333,0.006370067607534581,17.435417665000003,0.08584327975104072,17.329477339333334,0.625207654561242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.96866666666666,8.130574901089233,1.0,0.0,NO_GT,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i25.json,1.8395625E7,0.0,9363321.0,0.0,8.0776962E7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,3098326.0,0.0,1240652.0,0.0,615.1833333333334,0.386637929966664,0.4926588986666666,0.0026633606734547846,5.019882839666667,0.11190422169932013,6.689083734666667,0.022488607215300632,85.70132060566668,2.271756272021269,62.438353127999996,0.8977018197410565,67.08180223366666,0.1531359130672817,215.22265242333333,1.865847564445742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,856.9556666666667,2.200569825194268,1.0,0.0,NO_GT,1.8397074E7,0.0,0.0,0.0,1449.0,0.0,31.879999999999995,0.27580186124583556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i26.json,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5495527046666667,0.004940692468347059,15.641068430333334,0.032379113003097496,16.113734158666663,0.18179705961606812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.91000000000001,16.249671258213194,1.0,0.0,NO_GT,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i27.json,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.550343755,0.0012809911393802732,17.851044716999997,0.034241248135344404,16.442019359333333,0.26541480356831565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.683,5.516626324122383,1.0,0.0,NO_GT,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i28.json,2.753427E7,0.0,1.398583E7,0.0,1.20115393E8,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5416337476666667,0.024703837501075875,8.220345918999998,0.1498160089150864,9.388753459,0.030879205774476674,130.221593214,1.4606867123052072,91.556674634,1.6781793229641149,102.71534628900001,2.063728153538574,324.4947680466667,1.5984922149179543,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,348.752,3.946405706462521,1.0,0.0,NO_GT,2.7535908E7,0.0,0.0,0.0,1638.0,0.0,47.59,0.09626352718795624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i29.json,1.9256999E7,0.0,9879598.0,0.0,8.5217192E7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,3288904.0,1.4142135623730951,1246066.3333333333,0.4714045207910317,676.0433333333334,49.084407798086836,0.5126111923333334,0.002601932365851381,5.668429455999999,0.05648690410563103,7.095216413333333,0.07684864740802103,89.310274038,2.912686448313861,63.79030417166667,0.0799704410737976,71.81380258733334,1.4768884114845786,224.91564099366667,2.578651886896973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1009.9876666666665,164.8443362414641,1.0,0.0,NO_GT,1.925842E7,0.0,0.0,0.0,1421.0,0.0,33.343333333333334,0.4297544518546469,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i30.json,2.6803741E7,0.0,1.3649936E7,0.0,1.16243195E8,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5281840940000001,0.0019326294642038075,8.544093365333334,0.17245707742149086,9.302847323333333,0.24707529741330078,120.11444898999999,0.662276385962561,87.223459332,1.0357040182300759,99.49765839166666,1.6255137930891406,306.836761494,0.8413982565971492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,329.52,4.707690091754124,1.0,0.0,NO_GT,2.6805426E7,0.0,0.0,0.0,1685.0,0.0,46.03333333333333,0.13888444437332867,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
